Gender,Provinsi,Kab/Kota,Bidang,Jenjang Lomba,Jenjang Sekolah,Kelas,Medali,Tahun,Cluster
P,Jawa Tengah,Kab. Wonosobo,Matematika,SMP,SMP,11.0,Partisipan,2015,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2018,0
L,Jawa Timur,Kab. Kediri,IPS,SMP,SMP,11.0,Partisipan,2020,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2016,0
P,Banten,Kota Tangerang,Fisika,SMP,SMP,11.0,Partisipan,2012,2
P,Jawa Barat,Kab. Ciamis,IPS,SMP,SMP,11.0,Partisipan,2012,1
L,DI Yogyakarta,Kab. Bantul,IPS,SMP,SMP,11.0,Partisipan,2015,1
P,Sumatera Utara,Kab. Karo,IPA,SMP,SMP,11.0,Partisipan,2020,1
P,Sumatera Utara,Kota Medan,Matematika,SMP,SMP,11.0,Partisipan,2012,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2015,0
L,Jawa Timur,Kab. Tuban,Matematika,SMP,SMP,11.0,Partisipan,2016,2
L,Jawa Timur,Kab. Tuban,Matematika,SMP,SMP,11.0,Partisipan,2017,2
P,Jawa Timur,Kab. Trenggalek,Fisika,SMP,SMP,11.0,Partisipan,2012,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2013,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
P,Aceh,Kota Banda Aceh,IPA,SMP,SMP,11.0,Partisipan,2018,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2014,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2010,0
P,Bangka Belitung,Kab. Bangka,IPS,SMP,SMP,11.0,Partisipan,2021,1
P,Bangka Belitung,Kab. Bangka,IPS,SMP,SMP,11.0,Partisipan,2015,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2016,0
L,Jawa Timur,Kab. Ponorogo,Fisika,SMP,SMP,11.0,Partisipan,2011,0
P,Bengkulu,Kota Bengkulu,Matematika,SMP,SMP,11.0,Partisipan,2016,2
L,Bengkulu,Kota Bengkulu,IPS,SMP,SMP,11.0,Partisipan,2016,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
L,DI Yogyakarta,Kab. Gunung Kidul,IPA,SMP,SMP,11.0,Partisipan,2021,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2014,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2012,0
L,Gorontalo,Kota Gorontalo,IPS,SMP,SMP,11.0,Partisipan,2014,2
P,Gorontalo,Kota Gorontalo,Fisika,SMP,SMP,11.0,Partisipan,2011,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2021,0
P,Jambi,Kota Jambi,IPS,SMP,SMP,11.0,Partisipan,2023,2
L,Jawa Barat,Kab. Ciamis,Matematika,SMP,SMP,11.0,Partisipan,2015,1
L,Jawa Barat,Kab. Tasikmalaya,IPS,SMP,SMP,11.0,Partisipan,2013,0
P,Papua Pegunungan,Kab. Jayawijaya,Biologi,SMA,SMP,9.0,Partisipan,2023,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2018,0
P,Jawa Timur,Kab. Ponorogo,IPS,SMP,SMP,11.0,Partisipan,2011,0
L,Jawa Timur,Kab. Ponorogo,Matematika,SMP,SMP,11.0,Partisipan,2012,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2015,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2018,0
L,Kalimantan Selatan,Kab. Tanah Bumbu,IPS,SMP,SMP,11.0,Partisipan,2012,0
L,Kalimantan Selatan,Kab. Barito Kuala,IPS,SMP,SMP,11.0,Partisipan,2017,1
L,Kalimantan Tengah,Kab. Kotawaringin Barat,Matematika,SMP,SMP,11.0,Partisipan,2022,1
L,Kalimantan Tengah,Kab. Sukamara,Matematika,SMP,SMP,11.0,Partisipan,2023,0
L,Jawa Timur,Kab. Ponorogo,Fisika,SMP,SMP,11.0,Partisipan,2012,0
L,Kalimantan Timur,Kota Samarinda,Matematika,SMP,SMP,11.0,Partisipan,2018,2
P,Kalimantan Utara,Kota Tarakan,Matematika,SMP,SMP,11.0,Partisipan,2018,2
P,Kalimantan Utara,Kab. Bulungan,Matematika,SMP,SMP,11.0,Partisipan,2018,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2017,0
L,Banten,Kota Tangerang,Fisika,SMP,SMP,11.0,Partisipan,2014,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2018,0
L,Lampung,Kota Metro,Matematika,SMP,SMP,11.0,Partisipan,2018,2
P,Maluku,Kota Ambon,Matematika,SMP,SMP,11.0,Partisipan,2018,2
P,Maluku,Kab. Maluku Tengah,Matematika,SMP,SMP,11.0,Partisipan,2018,0
L,Maluku Utara,Kota Ternate,Matematika,SMP,SMP,11.0,Partisipan,2018,2
L,Maluku Utara,Kab. Halmahera Utara,Matematika,SMP,SMP,11.0,Partisipan,2018,1
P,Nusa Tenggara Barat,Kab. Sumbawa,Matematika,SMP,SMP,11.0,Partisipan,2022,0
P,Nusa Tenggara Barat,Kab. Lombok Barat,IPS,SMP,SMP,11.0,Partisipan,2017,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2019,0
L,Papua,Kota Jayapura,Matematika,SMP,SMP,11.0,Partisipan,2018,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2015,0
L,Papua Barat,Kab. Manokwari,Matematika,SMP,SMP,11.0,Partisipan,2018,0
L,Papua Barat,Kab. Manokwari,Matematika,SMP,SMP,11.0,Partisipan,2018,0
P,Riau,Kab. Indragiri Hilir,Matematika,SMP,SMP,11.0,Partisipan,2018,1
L,Riau,Kab. Pelalawan,Matematika,SMP,SMP,11.0,Partisipan,2018,0
P,Sulawesi Barat,Kab. Pasangkayu,IPS,SMP,SMP,11.0,Partisipan,2016,0
P,Sulawesi Barat,Kab. Pasangkayu,IPA,SMP,SMP,11.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2018,0
L,Sulawesi Selatan,Kota Makassar,IPA,SMP,SMP,11.0,Partisipan,2015,2
L,Sulawesi Tengah,Kab. Donggala,Matematika,SMP,SMP,11.0,Partisipan,2022,1
P,Sulawesi Tengah,Kab. Buol,IPS,SMP,SMP,11.0,Partisipan,2022,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2010,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2011,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,9.0,Partisipan,2012,0
L,Sulawesi Utara,Kota Tomohon,Fisika,SMP,SMP,11.0,Partisipan,2013,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2016,0
L,Jawa Barat,Kab. Bogor,Matematika,SMP,SMP,11.0,Partisipan,2020,1
L,Papua,Kab. Nabire,Matematika,SMP,SMP,11.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2020,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2015,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2016,0
L,Jawa Timur,Kab. Ponorogo,Biologi,SMP,SMP,11.0,Partisipan,2012,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2014,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2021,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,9.0,Partisipan,2011,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2021,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2010,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,9.0,Partisipan,2016,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,9.0,Partisipan,2013,0
P,Sulawesi Tengah,Kab. Morowali,Matematika,SMP,SMP,11.0,Partisipan,2013,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2011,0
P,Banten,Kota Tangerang,IPA,SMP,SMP,11.0,Partisipan,2015,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
L,Jawa Tengah,Kota Pekalongan,Biologi,SMP,SMP,11.0,Partisipan,2011,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2014,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2024,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2011,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2013,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2016,0
L,Jawa Barat,Kota Cimahi,Matematika,SMP,SMP,11.0,Partisipan,2013,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2017,0
P,Jawa Tengah,Kota Pekalongan,IPS,SMP,SMP,11.0,Partisipan,2022,2
P,DI Yogyakarta,Kab. Sleman,IPA,SMP,SMP,11.0,Partisipan,2020,0
P,Jawa Timur,Kab. Ponorogo,IPA,SMP,SMP,11.0,Partisipan,2017,0
L,Jawa Barat,Kota Cimahi,Matematika,SMP,SMP,11.0,Partisipan,2015,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2010,0
L,Kalimantan Barat,Kota Pontianak,IPA,SMP,SMP,11.0,Partisipan,2018,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2014,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2016,0
L,Sumatera Utara,Kab. Deli Serdang,Matematika,SMP,SMP,11.0,Partisipan,2022,1
L,Riau,Kota Pekanbaru,IPA,SMP,SMP,11.0,Partisipan,2018,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2012,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2010,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,9.0,Partisipan,2011,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2012,0
P,Sulawesi Selatan,Kab. Pangkajene dan Kepulauan,IPS,SMP,SMP,11.0,Partisipan,2021,0
P,Jawa Barat,Kota Cimahi,IPS,SMP,SMP,11.0,Partisipan,2016,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2010,0
L,Sumatera Utara,Kota Pematangsiantar,Matematika,SMP,SMP,11.0,Partisipan,2019,2
L,Jawa Timur,Kota Probolinggo,Fisika,SMP,SMP,11.0,Partisipan,2012,2
P,Nusa Tenggara Barat,Kab. Lombok Timur,IPA,SMP,SMP,11.0,Partisipan,2021,1
P,DKI Jakarta,Kota Jakarta Pusat,Fisika,SMP,SMP,11.0,Partisipan,2011,2
P,Kalimantan Barat,Kota Pontianak,IPA,SMP,SMP,11.0,Partisipan,2018,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2011,0
P,Jawa Tengah,Kab. Semarang,Biologi,SMP,SMP,11.0,Partisipan,2011,0
P,DI Yogyakarta,Kab. Sleman,IPA,SMP,SMP,11.0,Partisipan,2020,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2013,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2010,0
L,Sumatera Utara,Kota Pematangsiantar,Matematika,SMP,SMP,11.0,Partisipan,2020,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2016,0
P,DKI Jakarta,Kota Jakarta Pusat,IPS,SMP,SMP,11.0,Partisipan,2011,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2014,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2010,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2014,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2020,0
L,Bali,Kab. Tabanan,Matematika,SMP,SMP,11.0,Partisipan,2015,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2010,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2020,0
P,Jawa Tengah,Kab. Blora,Fisika,SMP,SMP,11.0,Partisipan,2014,1
P,Aceh,Kota Banda Aceh,Ekonomi,SMA,SMA,11.0,Partisipan,2017,2
P,Aceh,Kota Banda Aceh,Matematika,SMP,SMP,11.0,Partisipan,2019,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2015,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2018,0
L,Bangka Belitung,Kab. Bangka Barat,IPA,SMP,SMP,11.0,Partisipan,2022,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2024,0
L,Banten,Kota Tangerang,IPA,SMP,SMP,11.0,Partisipan,2021,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2022,0
P,Bengkulu,Kota Bengkulu,IPA,SMP,SMP,11.0,Partisipan,2016,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2012,0
P,Jawa Barat,Kota Cimahi,IPA,SMP,SMP,11.0,Partisipan,2022,2
P,DI Yogyakarta,Kab. Sleman,IPS,SMP,SMP,11.0,Partisipan,2022,0
P,DKI Jakarta,Kota Jakarta Pusat,Matematika,SMP,SMP,11.0,Partisipan,2013,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2017,0
P,Gorontalo,Kota Gorontalo,Matematika,SMP,SMP,11.0,Partisipan,2012,2
P,Gorontalo,Kota Gorontalo,IPS,SMP,SMP,11.0,Partisipan,2012,2
L,Jambi,Kota Jambi,Matematika,SMA,SMP,9.0,Partisipan,2020,2
P,Jambi,Kab. Bungo,IPA,SMP,SMP,11.0,Partisipan,2015,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2013,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2013,0
L,Kalimantan Utara,Kota Tarakan,IPA,SMP,SMP,11.0,Partisipan,2019,2
P,Jawa Tengah,Kab. Boyolali,IPA,SMP,SMP,11.0,Partisipan,2023,1
L,Jawa Timur,Kab. Jember,Biologi,SMP,SMP,11.0,Partisipan,2013,1
P,Jawa Timur,Kab. Ponorogo,IPS,SMP,SMP,11.0,Partisipan,2018,0
L,Kalimantan Barat,Kota Pontianak,IPA,SMP,SMP,11.0,Partisipan,2018,2
P,Kalimantan Barat,Kab. Kubu Raya,IPA,SMP,SMP,11.0,Partisipan,2018,1
L,Kalimantan Selatan,Kab. Tapin,IPS,SMP,SMP,11.0,Partisipan,2019,0
L,Kalimantan Selatan,Kab. Kotabaru,Matematika,SMP,SMP,11.0,Partisipan,2015,1
P,Kalimantan Tengah,Kota Palangkaraya,IPS,SMP,SMP,11.0,Partisipan,2018,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2020,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
P,Kalimantan Timur,Kota Bontang,IPA,SMP,SMP,11.0,Partisipan,2018,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2017,0
P,Kepulauan Riau,Kab. Natuna,IPA,SMP,SMP,11.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2018,0
P,Maluku,Kab. Maluku Barat Daya,IPA,SMP,SMP,11.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2018,0
P,Maluku Utara,Kota Ternate,IPA,SMP,SMP,11.0,Partisipan,2018,2
L,Kalimantan Utara,Kab. Nunukan,IPA,SMP,SMP,11.0,Partisipan,2023,0
L,Nusa Tenggara Barat,Kota Mataram,IPS,SMP,SMP,11.0,Partisipan,2015,2
P,Nusa Tenggara Timur,Kota Kupang,IPA,SMP,SMP,11.0,Partisipan,2018,2
L,Nusa Tenggara Timur,Kab. Sumba Tengah,IPA,SMP,SMP,11.0,Partisipan,2018,0
P,Papua,Kab. Kepulauan Yapen,IPA,SMP,SMP,11.0,Partisipan,2018,1
L,Papua,Kab. Merauke,IPA,SMP,SMP,11.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2018,0
P,Papua Barat,Kab. Manokwari,IPA,SMP,SMP,11.0,Partisipan,2018,0
L,Riau,Kab. Bengkalis,IPA,SMP,SMP,11.0,Partisipan,2018,1
L,Riau,Kab. Pelalawan,IPA,SMP,SMP,11.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2013,0
P,Sulawesi Barat,Kab. Majene,Biologi,SMP,SMP,11.0,Partisipan,2014,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2024,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2012,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2010,0
L,Sulawesi Tengah,Kab. Morowali Utara,IPS,SMP,SMP,11.0,Partisipan,2014,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2012,0
L,Sulawesi Tenggara,Kota Baubau,IPA,SMP,SMP,11.0,Partisipan,2016,2
L,Sulawesi Utara,Kota Tomohon,Matematika,SMP,SMP,11.0,Partisipan,2016,2
P,Sulawesi Utara,Kota Tomohon,IPA,SMP,SMP,11.0,Partisipan,2017,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2016,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2016,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2023,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2024,0
L,Sumatera Utara,Kota Pematangsiantar,IPS,SMP,SMP,11.0,Partisipan,2020,2
P,Aceh,Kota Banda Aceh,IPA,SMP,SMP,11.0,Partisipan,2020,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2011,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
L,Kepulauan Riau,Kota Batam,IPS,SMP,SMP,11.0,Partisipan,2018,2
P,DI Yogyakarta,Kab. Kulon Progo,IPS,SMP,SMP,11.0,Partisipan,2015,1
P,Papua,Kab. Mimika,IPS,SMP,SMP,11.0,Partisipan,2018,0
L,DI Yogyakarta,Kab. Sleman,IPS,SMP,SMP,11.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2010,0
L,DI Yogyakarta,Kab. Kulon Progo,IPA,SMP,SMP,11.0,Partisipan,2016,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,9.0,Partisipan,2010,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2013,0
P,Jawa Timur,Kab. Lamongan,Matematika,SMP,SMP,11.0,Partisipan,2022,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
P,Aceh,Kota Banda Aceh,IPA,SMP,SMP,11.0,Partisipan,2021,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2024,0
L,Jawa Timur,Kab. Sidoarjo,IPA,SMP,SMP,11.0,Partisipan,2016,0
P,Kalimantan Timur,Kota Bontang,IPS,SMP,SMP,11.0,Partisipan,2018,2
L,Kalimantan Timur,Kab. Kutai Timur,IPS,SMP,SMP,11.0,Partisipan,2018,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2017,0
P,Banten,Kota Tangerang,IPA,SMP,SMP,11.0,Partisipan,2023,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
P,Kalimantan Timur,Kota Bontang,IPS,SMP,SMP,11.0,Partisipan,2018,2
L,Jawa Timur,Kab. Sidoarjo,Matematika,SMP,SMP,11.0,Partisipan,2018,0
L,Jawa Timur,Kab. Malang,IPS,SMP,SMP,11.0,Partisipan,2020,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2021,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2010,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2022,0
P,Kalimantan Timur,Kota Samarinda,IPS,SMP,SMP,11.0,Partisipan,2018,2
P,Sumatera Utara,Kota Pematangsiantar,IPS,SMP,SMP,11.0,Partisipan,2022,2
P,Jawa Barat,Kab. Sumedang,IPA,SMP,SMP,11.0,Partisipan,2022,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2018,0
L,DI Yogyakarta,Kota Yogyakarta,Fisika,SMP,SMP,11.0,Partisipan,2011,2
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2015,0
P,Jawa Timur,Kab. Situbondo,IPA,SMP,SMP,11.0,Partisipan,2022,0
P,Kalimantan Barat,Kab. Sambas,IPS,SMP,SMP,11.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2016,0
P,Bali,Kab. Tabanan,IPS,SMP,SMP,11.0,Partisipan,2019,0
P,DKI Jakarta,Kota Jakarta Pusat,IPS,SMP,SMP,11.0,Partisipan,2018,2
P,Jawa Tengah,Kab. Brebes,Fisika,SMP,SMP,11.0,Partisipan,2012,1
P,Jawa Barat,Kab. Bandung Barat,IPS,SMP,SMP,11.0,Partisipan,2021,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2018,0
P,Nusa Tenggara Barat,Kab. Sumbawa,Matematika,SMP,SMP,11.0,Partisipan,2021,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2012,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2010,0
P,Lampung,Kota Metro,IPS,SMP,SMP,11.0,Partisipan,2018,2
P,Jawa Timur,Kab. Lumajang,Fisika,SMP,SMP,11.0,Partisipan,2011,1
P,Kalimantan Timur,Kab. Paser,IPS,SMP,SMP,11.0,Partisipan,2018,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2017,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2016,0
L,Kalimantan Timur,Kota Balikpapan,IPS,SMP,SMP,11.0,Partisipan,2018,2
L,Jawa Timur,Kab. Lumajang,IPS,SMP,SMP,11.0,Partisipan,2015,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
L,Sumatera Utara,Kab. Humbang Hasundutan,IPS,SMP,SMP,11.0,Partisipan,2022,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2024,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2019,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2010,0
P,Jambi,Kab. Bungo,Biologi,SMP,SMP,11.0,Partisipan,2014,1
P,Jawa Barat,Kab. Subang,IPS,SMP,SMP,11.0,Partisipan,2016,0
L,Sumatera Utara,Kab. Humbang Hasundutan,Biologi,SMP,SMP,11.0,Partisipan,2014,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2016,0
P,Aceh,Kab. Aceh Jaya,IPS,SMP,SMP,11.0,Partisipan,2019,1
L,Aceh,Kab. Pidie,Matematika,SMP,SMP,11.0,Partisipan,2014,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,7.0,Partisipan,2020,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2013,0
L,Bangka Belitung,Kab. Bangka Selatan,IPS,SMP,SMP,11.0,Partisipan,2011,1
L,Bangka Belitung,Kab. Belitung,Matematika,SMP,SMP,11.0,Partisipan,2017,1
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,8.0,Partisipan,2010,0
L,Kalimantan Timur,Kab. Soppeng,IPA,SMA,SMA,11.0,Partisipan,2021,0
